id,activity_date,total_steps,very_active_minutes,fairly_active_minutes,lightly_active_minutes,sedentary_minutes,calories,active_minutes
1624580081,2016-04-15,1510,0,0,96,1344,1344,0
1624580081,2016-04-16,5370,0,0,176,1264,1463,0
1624580081,2016-04-17,6175,15,22,127,1276,1554,37
1624580081,2016-04-18,10536,17,7,202,1214,1604,24
1624580081,2016-04-19,2916,0,0,141,1299,1435,0
1624580081,2016-04-20,4974,0,0,151,1289,1446,0
1624580081,2016-04-21,6349,0,0,186,1254,1467,0
1624580081,2016-04-22,4026,0,0,199,1241,1470,0
1624580081,2016-04-23,8538,0,0,227,1213,1562,0
1624580081,2016-04-24,6076,16,18,185,1221,1617,34
1624580081,2016-04-25,6497,0,0,202,1238,1492,0
1624580081,2016-04-26,2826,0,0,140,1300,1402,0
1624580081,2016-04-27,8367,17,36,154,1233,1670,53
1624580081,2016-04-28,2759,0,5,115,1320,1401,5
1624580081,2016-04-29,2390,0,0,150,1290,1404,0
1624580081,2016-04-30,6474,11,23,224,1182,1655,34
1624580081,2016-05-01,36019,186,63,171,1020,2690,249
1624580081,2016-05-02,7155,7,6,166,1261,1497,13
1624580081,2016-05-03,2100,0,0,96,1344,1334,0
1624580081,2016-05-04,2193,0,0,118,1322,1368,0
1624580081,2016-05-05,2470,0,0,117,1323,1370,0
1624580081,2016-05-06,1727,0,0,102,1338,1341,0
1624580081,2016-05-07,2104,0,0,182,1258,1474,0
1624580081,2016-05-08,3427,0,0,152,1288,1427,0
1624580081,2016-05-09,1732,0,0,91,1349,1328,0
1624580081,2016-05-10,2969,0,0,139,1301,1393,0
1624580081,2016-05-11,3134,0,0,112,1328,1359,0
1624580081,2016-05-12,2971,0,0,107,890,1002,0
1644430081,2016-04-12,10694,2,51,256,1131,3199,53
1644430081,2016-04-13,8001,30,16,135,1259,2902,46
1644430081,2016-04-14,11037,5,58,252,1125,3226,63
1644430081,2016-04-15,5263,3,4,170,1263,2750,7
1644430081,2016-04-16,15300,51,42,212,1135,3493,93
1644430081,2016-04-17,8757,29,13,186,1212,3011,42
1644430081,2016-04-18,7132,15,33,121,1271,2806,48
1644430081,2016-04-19,11256,5,58,278,1099,3300,63
1644430081,2016-04-20,2436,0,0,125,1315,2430,0
1644430081,2016-04-21,1223,0,0,38,1402,2140,0
1644430081,2016-04-22,3673,0,0,86,1354,2344,0
1644430081,2016-04-23,6637,0,15,160,1265,2677,15
1644430081,2016-04-24,3321,0,0,89,1351,2413,0
1644430081,2016-04-25,3580,8,1,94,1337,2497,9
1644430081,2016-04-26,9919,11,41,223,1165,3123,52
1644430081,2016-04-27,3032,0,0,118,1322,2489,0
1644430081,2016-04-28,9405,3,53,227,1157,3108,56
1644430081,2016-04-29,3176,0,0,120,1193,2498,0
1644430081,2016-04-30,18213,9,71,402,816,3846,80
1644430081,2016-05-01,6132,3,24,146,908,2696,27
1644430081,2016-05-02,3758,1,7,148,682,2580,8
1644430081,2016-05-03,12850,10,94,221,1115,3324,104
1644430081,2016-05-04,2309,0,0,52,1388,2222,0
1644430081,2016-05-05,4363,6,12,81,1341,2463,18
1644430081,2016-05-06,9787,11,6,369,1054,3328,17
1644430081,2016-05-07,13372,41,17,243,1139,3404,58
1644430081,2016-05-08,6724,0,0,295,991,2987,0
1644430081,2016-05-09,6643,32,6,303,1099,3008,38
1644430081,2016-05-10,9167,12,19,155,1254,2799,31
1644430081,2016-05-11,1329,0,0,49,713,1276,0
1844505072,2016-04-12,6697,0,0,339,1101,2030,0
1844505072,2016-04-13,4929,0,0,248,1192,1860,0
1844505072,2016-04-14,7937,0,0,373,843,2130,0
1844505072,2016-04-15,3844,0,0,176,527,1725,0
1844505072,2016-04-16,3414,0,0,147,1293,1657,0
1844505072,2016-04-17,4525,2,8,199,1231,1793,10
1844505072,2016-04-18,4597,0,12,217,1211,1814,12
1844505072,2016-04-19,197,0,0,10,1430,1366,0
1844505072,2016-04-20,8,0,0,1,1439,1349,0
1844505072,2016-04-21,8054,2,13,308,1117,2062,15
1844505072,2016-04-22,5372,0,0,220,1220,1827,0
1844505072,2016-04-23,3570,0,0,139,1301,1645,0
1844505072,2016-04-24,0,0,0,0,1440,1347,0
1844505072,2016-04-25,0,0,0,0,1440,1347,0
1844505072,2016-04-26,0,0,0,0,1440,1347,0
1844505072,2016-04-27,4,0,0,1,1439,1348,0
1844505072,2016-04-28,6907,0,0,302,1138,1992,0
1844505072,2016-04-29,4920,0,0,247,1082,1856,0
1844505072,2016-04-30,4014,0,0,184,218,1763,0
1844505072,2016-05-01,2573,0,7,75,585,1541,7
1844505072,2016-05-02,0,0,0,0,1440,1348,0
1844505072,2016-05-03,4059,0,0,184,1256,1742,0
1844505072,2016-05-04,2080,0,0,87,1353,1549,0
1844505072,2016-05-05,2237,0,0,120,1320,1589,0
1844505072,2016-05-06,44,0,0,2,1438,1351,0
1844505072,2016-05-07,0,0,0,0,1440,1347,0
1844505072,2016-05-08,0,0,0,0,1440,1347,0
1844505072,2016-05-09,0,0,0,0,1440,1347,0
1844505072,2016-05-10,0,0,0,0,1440,1347,0
1844505072,2016-05-11,0,0,0,0,1440,1347,0
1844505072,2016-05-12,0,0,0,0,711,665,0
1927972279,2016-04-12,678,0,0,55,734,2220,0
1927972279,2016-04-13,356,0,0,32,986,2151,0
1927972279,2016-04-14,2163,0,9,88,1292,2383,9
1927972279,2016-04-15,980,0,0,51,941,2221,0
1927972279,2016-04-16,0,0,0,0,1440,2064,0
1927972279,2016-04-17,0,0,0,0,1440,2063,0
1927972279,2016-04-18,244,0,0,17,1423,2111,0
1927972279,2016-04-19,0,0,0,0,1440,2063,0
1927972279,2016-04-20,0,0,0,0,1440,2063,0
1927972279,2016-04-21,0,0,0,0,1440,2064,0
1927972279,2016-04-22,149,0,0,10,1430,2093,0
1927972279,2016-04-23,2945,0,0,145,1295,2499,0
1927972279,2016-04-24,2090,1,6,75,1358,2324,7
1927972279,2016-04-25,152,0,0,12,1303,2100,0
1927972279,2016-04-26,3761,0,0,192,1058,2638,0
1927972279,2016-04-27,0,0,0,0,1440,2063,0
1927972279,2016-04-28,1675,0,0,95,1167,2351,0
1927972279,2016-04-29,0,0,0,0,1440,2063,0
1927972279,2016-04-30,0,0,0,0,1440,2064,0
1927972279,2016-05-01,2704,14,1,70,1355,2411,15
1927972279,2016-05-02,3790,16,8,94,1322,2505,24
1927972279,2016-05-03,1326,10,0,17,1413,2195,10
1927972279,2016-05-04,1786,0,0,87,1353,2338,0
1927972279,2016-05-05,0,0,0,0,1440,2063,0
1927972279,2016-05-06,2091,0,0,108,1332,2383,0
1927972279,2016-05-07,1510,0,0,48,1392,2229,0
1927972279,2016-05-08,0,0,0,0,1440,2063,0
1927972279,2016-05-09,0,0,0,0,1440,2063,0
1927972279,2016-05-10,0,0,0,0,1440,2063,0
1927972279,2016-05-11,0,0,0,0,1440,2063,0
1927972279,2016-05-12,0,0,0,0,966,1383,0
2022484408,2016-04-12,11875,42,14,227,1157,2390,56
2022484408,2016-04-13,12024,43,5,292,1100,2601,48
2022484408,2016-04-14,10690,32,3,257,1148,2312,35
2022484408,2016-04-15,11034,27,9,282,1122,2525,36
2022484408,2016-04-16,10100,41,11,151,1237,2177,52
2022484408,2016-04-17,15112,28,29,331,1052,2782,57
2022484408,2016-04-18,14131,48,3,311,1078,2770,51
2022484408,2016-04-19,11548,31,7,250,1152,2489,38
2022484408,2016-04-20,15112,48,63,276,1053,2897,111
2022484408,2016-04-21,12453,104,53,255,1028,3158,157
2022484408,2016-04-22,12954,52,10,273,1105,2638,62
2022484408,2016-04-23,6001,0,0,249,1191,2069,0
2022484408,2016-04-24,13481,37,26,216,1161,2529,63
2022484408,2016-04-25,11369,44,8,217,1171,2470,52
2022484408,2016-04-26,10119,55,24,275,1086,2793,79
2022484408,2016-04-27,10159,19,20,282,1119,2463,39
2022484408,2016-04-28,10140,6,20,291,1123,2296,26
2022484408,2016-04-29,10245,21,40,281,1098,2611,61
2022484408,2016-04-30,18387,13,23,361,1043,2732,36
2022484408,2016-05-01,10538,25,28,245,1142,2380,53
2022484408,2016-05-02,10379,36,8,277,1119,2473,44
2022484408,2016-05-03,12183,72,14,250,1104,2752,86
2022484408,2016-05-04,11768,36,27,272,1105,2649,63
2022484408,2016-05-05,11895,55,20,253,1112,2609,75
2022484408,2016-05-06,10227,24,17,295,1104,2498,41
2022484408,2016-05-07,6708,20,2,149,1269,1995,22
2022484408,2016-05-08,3292,0,0,135,1305,1848,0
2022484408,2016-05-09,13379,35,47,297,1061,2709,82
2022484408,2016-05-10,12798,57,28,271,1084,2797,85
2022484408,2016-05-11,13272,58,25,224,1133,2544,83
2022484408,2016-05-12,9117,16,16,236,728,1853,32
2026352035,2016-04-12,4414,3,8,181,706,1459,11
2026352035,2016-04-13,4993,0,0,238,663,1521,0
2026352035,2016-04-14,3335,0,0,197,653,1431,0
2026352035,2016-04-15,3821,0,0,188,687,1444,0
2026352035,2016-04-16,2547,0,0,150,728,1373,0
2026352035,2016-04-17,838,0,0,60,1053,1214,0
2026352035,2016-04-18,3325,0,0,182,1062,1419,0
2026352035,2016-04-19,2424,0,0,141,785,1356,0
2026352035,2016-04-20,7222,0,0,327,623,1667,0
2026352035,2016-04-21,2467,0,0,153,749,1370,0
2026352035,2016-04-22,2915,0,0,162,712,1399,0
2026352035,2016-04-23,12357,0,0,432,458,1916,0
2026352035,2016-04-24,3490,0,0,164,704,1401,0
2026352035,2016-04-25,6017,0,0,260,821,1576,0
2026352035,2016-04-26,5933,0,0,288,1018,1595,0
2026352035,2016-04-27,6088,0,0,286,586,1593,0
2026352035,2016-04-28,6375,0,0,331,626,1649,0
2026352035,2016-04-29,7604,0,0,352,492,1692,0
2026352035,2016-04-30,4729,0,0,233,594,1506,0
2026352035,2016-05-01,3609,0,0,191,716,1447,0
2026352035,2016-05-02,7018,0,0,355,716,1690,0
2026352035,2016-05-03,5992,0,0,304,981,1604,0
2026352035,2016-05-04,6564,0,0,345,530,1658,0
2026352035,2016-05-05,12167,0,0,475,479,1926,0
2026352035,2016-05-06,8198,0,0,383,511,1736,0
2026352035,2016-05-07,4193,0,0,229,665,1491,0
2026352035,2016-05-08,5528,0,0,258,610,1555,0
2026352035,2016-05-09,10685,0,0,401,543,1869,0
2026352035,2016-05-10,254,0,0,17,1002,1141,0
2026352035,2016-05-11,8580,0,0,330,569,1698,0
2026352035,2016-05-12,8891,0,0,343,330,1364,0
2320127002,2016-04-12,10725,13,9,306,1112,2124,22
2320127002,2016-04-13,7275,0,0,335,1105,2003,0
2320127002,2016-04-14,3973,0,0,191,1249,1696,0
2320127002,2016-04-15,5205,0,0,245,1195,1801,0
2320127002,2016-04-16,5057,0,0,195,1245,1724,0
2320127002,2016-04-17,6198,0,0,249,1191,1852,0
2320127002,2016-04-18,6559,0,7,260,1173,1905,7
2320127002,2016-04-19,5997,0,11,228,1201,1811,11
2320127002,2016-04-20,7192,0,11,283,1146,1922,11
2320127002,2016-04-21,3404,1,10,127,1302,1610,11
2320127002,2016-04-22,5583,0,0,266,1174,1851,0
2320127002,2016-04-23,5079,0,0,242,1129,1804,0
2320127002,2016-04-24,4165,0,0,204,1236,1725,0
2320127002,2016-04-25,3588,3,5,152,1280,1654,8
2320127002,2016-04-26,3409,0,0,147,1293,1632,0
2320127002,2016-04-27,1715,0,0,82,1358,1481,0
2320127002,2016-04-28,1532,0,0,76,1364,1473,0
2320127002,2016-04-29,924,0,0,45,1395,1410,0
2320127002,2016-04-30,4571,0,0,234,1206,1779,0
2320127002,2016-05-01,772,0,0,40,1400,1403,0
2320127002,2016-05-02,3634,5,6,123,1306,1613,11
2320127002,2016-05-03,7443,20,10,206,1204,1878,30
2320127002,2016-05-04,1201,0,0,52,1388,1426,0
2320127002,2016-05-05,5202,0,11,223,1206,1780,11
2320127002,2016-05-06,4878,0,0,204,1236,1742,0
2320127002,2016-05-07,7379,0,0,319,1121,1972,0
2320127002,2016-05-08,5161,0,0,247,1193,1821,0
2320127002,2016-05-09,3090,0,0,145,1295,1630,0
2320127002,2016-05-10,6227,0,0,290,1150,1899,0
2320127002,2016-05-11,6424,0,0,300,1140,1903,0
2320127002,2016-05-12,2661,0,0,128,830,1125,0
2347167796,2016-04-12,10113,28,13,320,964,2344,41
2347167796,2016-04-13,10352,19,32,195,676,2038,51
2347167796,2016-04-14,10129,1,48,206,705,2010,49
2347167796,2016-04-15,10465,1,24,284,720,2133,25
2347167796,2016-04-16,22244,66,72,268,968,2670,138
2347167796,2016-04-17,5472,1,7,249,508,1882,8
2347167796,2016-04-18,8247,11,16,206,678,1944,27
2347167796,2016-04-19,6711,0,7,382,648,2346,7
2347167796,2016-04-20,10999,11,43,269,1011,2198,54
2347167796,2016-04-21,10080,23,26,208,761,2048,49
2347167796,2016-04-22,7804,9,27,206,781,1946,36
2347167796,2016-04-23,16901,32,35,360,591,2629,67
2347167796,2016-04-24,9471,0,0,360,584,2187,0
2347167796,2016-04-25,9482,15,11,277,653,2095,26
2347167796,2016-04-26,5980,0,0,227,732,1861,0
2347167796,2016-04-27,11423,26,9,295,623,2194,35
2347167796,2016-04-28,5439,0,0,229,764,1854,0
2347167796,2016-04-29,42,0,0,4,2,403,0
2873212765,2016-04-12,8796,2,21,356,1061,1982,23
2873212765,2016-04-13,7618,0,8,404,1028,2004,8
2873212765,2016-04-14,7910,0,0,331,1109,1893,0
2873212765,2016-04-15,8482,0,0,448,992,2063,0
2873212765,2016-04-16,9685,47,1,305,1087,2148,48
2873212765,2016-04-17,2524,0,8,160,1272,1529,8
2873212765,2016-04-18,7762,1,6,311,1122,1890,7
2873212765,2016-04-19,7948,0,0,389,1051,1956,0
2873212765,2016-04-20,9202,22,5,378,1035,2094,27
2873212765,2016-04-21,8859,2,10,371,1057,1970,12
2873212765,2016-04-22,7286,46,0,366,1028,2241,46
2873212765,2016-04-23,9317,28,5,330,1077,2021,33
2873212765,2016-04-24,6873,46,1,190,1203,1898,47
2873212765,2016-04-25,7373,0,0,359,1081,1907,0
2873212765,2016-04-26,8242,2,5,309,1124,1882,7
2873212765,2016-04-27,3516,46,0,197,1197,1966,46
2873212765,2016-04-28,7913,28,7,213,1192,1835,35
2873212765,2016-04-29,7365,20,23,206,1191,1780,43
2873212765,2016-04-30,8452,5,20,248,1167,1830,25
2873212765,2016-05-01,7399,7,18,196,1219,1739,25
2873212765,2016-05-02,7525,0,7,334,1099,1878,7
2873212765,2016-05-03,7412,1,6,363,1070,1906,7
2873212765,2016-05-04,8278,0,0,420,1020,2015,0
2873212765,2016-05-05,8314,13,23,311,1093,1971,36
2873212765,2016-05-06,7063,0,5,370,1065,1910,5
2873212765,2016-05-07,4940,75,11,52,1302,1897,86
2873212765,2016-05-08,8168,46,0,326,1068,2096,46
2873212765,2016-05-09,7726,0,0,345,1095,1906,0
2873212765,2016-05-10,8275,0,0,373,1067,1962,0
2873212765,2016-05-11,6440,0,0,319,1121,1826,0
2873212765,2016-05-12,7566,0,0,268,720,1431,0
3372868164,2016-04-12,4747,0,0,280,1160,1788,0
3372868164,2016-04-13,9715,16,8,371,1045,2093,24
3372868164,2016-04-14,8844,6,25,370,1039,2065,31
3372868164,2016-04-15,7451,0,0,335,1105,1908,0
3372868164,2016-04-16,6905,0,0,356,1084,1908,0
3372868164,2016-04-17,8199,11,2,322,1105,1964,13
3372868164,2016-04-18,6798,20,7,343,1070,2014,27
3372868164,2016-04-19,7711,0,0,376,1064,1985,0
3372868164,2016-04-20,4880,15,3,274,1148,1867,18
3372868164,2016-04-21,8857,18,9,376,1037,2124,27
3372868164,2016-04-22,3843,0,0,206,1234,1669,0
3372868164,2016-04-23,7396,20,2,303,1115,1995,22
3372868164,2016-04-24,6731,14,7,292,1127,1921,21
3372868164,2016-04-25,5995,0,0,416,1024,2010,0
3372868164,2016-04-26,8283,22,2,333,1083,2057,24
3372868164,2016-04-27,7904,24,13,346,1057,2095,37
3372868164,2016-04-28,5512,0,0,385,1055,1972,0
3372868164,2016-04-29,9135,0,0,402,1038,2044,0
3372868164,2016-04-30,5250,17,4,300,1119,1946,21
3372868164,2016-05-01,3077,0,0,172,842,1237,0
3977333714,2016-04-12,8856,44,19,131,777,1450,63
3977333714,2016-04-13,10035,31,46,153,754,1495,77
3977333714,2016-04-14,7641,5,23,214,801,1433,28
3977333714,2016-04-15,9010,15,42,183,644,1468,57
3977333714,2016-04-16,13459,31,83,153,663,1625,114
3977333714,2016-04-17,10415,11,58,205,600,1529,69
3977333714,2016-04-18,11663,4,95,214,605,1584,99
3977333714,2016-04-19,12414,19,67,221,738,1638,86
3977333714,2016-04-20,11658,2,98,164,845,1554,100
3977333714,2016-04-21,6093,0,0,242,712,1397,0
3977333714,2016-04-22,8911,33,12,188,731,1481,45
3977333714,2016-04-23,12058,0,92,252,724,1638,92
3977333714,2016-04-24,14112,30,95,129,660,1655,125
3977333714,2016-04-25,11177,50,9,133,781,1570,59
3977333714,2016-04-26,11388,7,95,170,797,1551,102
3977333714,2016-04-27,7193,0,10,176,714,1377,10
3977333714,2016-04-28,7114,15,8,190,804,1407,23
3977333714,2016-04-29,10645,36,32,150,744,1545,68
3977333714,2016-04-30,13238,43,52,194,687,1650,95
3977333714,2016-05-01,10414,41,40,124,691,1501,81
3977333714,2016-05-02,16520,24,143,176,713,1760,167
3977333714,2016-05-03,14335,47,41,258,594,1710,88
3977333714,2016-05-04,13559,14,96,142,852,1628,110
3977333714,2016-05-05,12312,14,88,178,680,1618,102
3977333714,2016-05-06,11677,29,55,168,676,1590,84
3977333714,2016-05-07,11550,0,86,208,703,1574,86
3977333714,2016-05-08,13585,9,116,171,688,1633,125
3977333714,2016-05-09,14687,8,122,151,1159,1667,130
3977333714,2016-05-10,13072,1,115,196,676,1630,116
3977333714,2016-05-11,746,4,0,9,13,52,4
4020332650,2016-04-12,8539,4,15,331,712,3654,19
4020332650,2016-04-13,0,0,0,0,1440,1981,0
4020332650,2016-04-14,108,0,0,3,1437,2011,0
4020332650,2016-04-15,1882,36,18,87,1299,2951,54
4020332650,2016-04-16,1982,65,21,55,1222,3051,86
4020332650,2016-04-17,16,0,0,2,1438,1990,0
4020332650,2016-04-18,62,0,0,2,1438,1995,0
4020332650,2016-04-19,0,0,0,0,1440,1980,0
4020332650,2016-04-20,0,0,0,0,1440,1980,0
4020332650,2016-04-21,0,0,0,0,1440,1980,0
4020332650,2016-04-22,0,0,0,0,1440,1980,0
4020332650,2016-04-23,0,0,0,0,1440,1980,0
4020332650,2016-04-24,0,0,0,0,1440,1980,0
4020332650,2016-04-25,0,0,0,0,1440,1980,0
4020332650,2016-04-26,0,0,0,0,1440,1980,0
4020332650,2016-04-27,0,0,0,0,1440,1980,0
4020332650,2016-04-28,0,0,0,0,1440,1980,0
4020332650,2016-04-29,0,0,0,0,1440,1980,0
4020332650,2016-04-30,0,0,0,0,1440,1980,0
4020332650,2016-05-01,0,0,0,0,1440,1980,0
4020332650,2016-05-02,475,0,11,31,1350,2207,11
4020332650,2016-05-03,4496,0,0,174,950,2828,0
4020332650,2016-05-04,10252,13,46,346,531,3879,59
4020332650,2016-05-05,11728,38,42,196,916,3429,80
4020332650,2016-05-06,4369,0,0,177,855,2704,0
4020332650,2016-05-07,6132,0,0,184,1256,2975,0
4020332650,2016-05-08,5862,0,0,263,775,3089,0
4020332650,2016-05-09,4556,3,5,173,1225,2785,8
4020332650,2016-05-10,5546,0,0,206,774,2926,0
4020332650,2016-05-11,3689,2,8,134,1296,2645,10
4020332650,2016-05-12,590,0,0,21,721,1120,0
4057192912,2016-04-12,5394,0,0,164,1276,2286,0
4057192912,2016-04-13,5974,0,0,160,1280,2306,0
4057192912,2016-04-14,0,0,0,0,1440,1776,0
4057192912,2016-04-15,3984,3,6,88,873,1527,9
4319703577,2016-04-12,7753,0,0,0,1440,2115,0
4319703577,2016-04-13,8204,8,15,96,1234,2135,23
4319703577,2016-04-14,10210,1,9,339,589,2302,10
4319703577,2016-04-15,5664,0,0,228,752,1985,0
4319703577,2016-04-16,4744,0,0,194,724,1884,0
4319703577,2016-04-17,29,0,0,3,1363,1464,0
4319703577,2016-04-18,2276,1,9,58,824,1632,10
4319703577,2016-04-19,8925,0,0,311,604,2200,0
4319703577,2016-04-20,8954,0,18,306,671,2220,18
4319703577,2016-04-21,3702,0,0,34,1265,1792,0
4319703577,2016-04-22,4500,1,19,176,709,1886,20
4319703577,2016-04-23,4935,0,0,233,546,1945,0
4319703577,2016-04-24,4081,1,5,191,692,1880,6
4319703577,2016-04-25,9259,0,8,390,544,2314,8
4319703577,2016-04-26,9899,8,21,288,649,2236,29
4319703577,2016-04-27,10780,6,47,300,680,2324,53
4319703577,2016-04-28,10817,13,8,359,552,2367,21
4319703577,2016-04-29,7990,6,18,289,624,2175,24
4319703577,2016-04-30,8221,6,38,196,695,2092,44
4319703577,2016-05-01,1251,0,0,67,836,1593,0
4319703577,2016-05-02,9261,0,11,344,585,2270,11
4319703577,2016-05-03,9648,8,26,287,669,2235,34
4319703577,2016-05-04,10429,8,13,313,1106,2282,21
4319703577,2016-05-05,13658,27,34,328,957,2530,61
4319703577,2016-05-06,9524,6,11,314,692,2266,17
4319703577,2016-05-07,7937,3,28,279,586,2158,31
4319703577,2016-05-08,3672,0,0,153,603,1792,0
4319703577,2016-05-09,10378,2,14,374,490,2345,16
4319703577,2016-05-10,9487,3,12,329,555,2260,15
4319703577,2016-05-11,9129,3,18,311,574,2232,21
4319703577,2016-05-12,17,0,0,2,0,257,0
4388161847,2016-04-12,10122,0,0,0,1440,2955,0
4388161847,2016-04-13,10993,1,14,150,1275,3092,15
4388161847,2016-04-14,8863,10,35,219,945,2998,45
4388161847,2016-04-15,8758,0,0,299,837,3066,0
4388161847,2016-04-16,6580,6,9,253,609,3073,15
4388161847,2016-04-17,4660,0,0,201,721,2572,0
4388161847,2016-04-18,11009,27,8,239,1017,3274,35
4388161847,2016-04-19,10181,20,16,249,704,3015,36
4388161847,2016-04-20,10553,19,42,228,696,3083,61
4388161847,2016-04-21,10055,7,12,272,853,3069,19
4388161847,2016-04-22,12139,77,25,220,945,3544,102
4388161847,2016-04-23,13236,58,5,215,749,3306,63
4388161847,2016-04-24,10243,14,8,239,584,2885,22
4388161847,2016-04-25,12961,11,31,301,1054,3288,42
4388161847,2016-04-26,9461,14,23,224,673,2929,37
4388161847,2016-04-27,11193,11,48,241,684,3074,59
4388161847,2016-04-28,10074,19,9,234,878,2969,28
4388161847,2016-04-29,9232,13,16,236,1175,2979,29
4388161847,2016-04-30,12533,14,43,300,537,3283,57
4388161847,2016-05-01,10255,12,15,241,579,2926,27
4388161847,2016-05-02,10096,33,4,204,935,3147,37
4388161847,2016-05-03,12727,18,18,306,984,3290,36
4388161847,2016-05-04,12375,35,21,251,632,3162,56
4388161847,2016-05-05,9603,12,39,199,896,2899,51
4388161847,2016-05-06,13175,33,45,262,1100,3425,78
4388161847,2016-05-07,22770,120,56,260,508,4022,176
4388161847,2016-05-08,17298,107,38,178,576,3934,145
4388161847,2016-05-09,10218,6,19,258,1020,3013,25
4388161847,2016-05-10,10299,13,14,267,648,3061,27
4388161847,2016-05-11,10201,8,18,256,858,2954,26
4388161847,2016-05-12,3369,0,0,108,825,1623,0
4445114986,2016-04-12,3276,0,0,196,787,2113,0
4445114986,2016-04-13,2961,0,0,194,840,2095,0
4445114986,2016-04-14,3974,0,0,231,717,2194,0
4445114986,2016-04-15,7198,0,0,350,711,2496,0
4445114986,2016-04-16,3945,0,0,225,716,2180,0
4445114986,2016-04-17,2268,0,0,114,1219,1933,0
4445114986,2016-04-18,6155,25,6,162,1247,2248,31
4445114986,2016-04-19,2064,0,0,121,895,1954,0
4445114986,2016-04-20,2072,0,0,137,841,1974,0
4445114986,2016-04-21,3809,0,0,215,756,2150,0
4445114986,2016-04-22,6831,0,0,317,706,2432,0
4445114986,2016-04-23,4363,0,0,201,1239,2149,0
4445114986,2016-04-24,5002,0,0,244,1196,2247,0
4445114986,2016-04-25,3385,0,0,179,916,2070,0
4445114986,2016-04-26,6326,29,1,180,839,2291,30
4445114986,2016-04-27,7243,32,1,194,839,2361,33
4445114986,2016-04-28,4493,0,0,236,762,2203,0
4445114986,2016-04-29,4676,0,0,226,1106,2196,0
4445114986,2016-04-30,6222,0,0,290,797,2363,0
4445114986,2016-05-01,5232,0,0,240,741,2246,0
4445114986,2016-05-02,6910,27,4,200,667,2336,31
4445114986,2016-05-03,7502,30,2,233,725,2421,32
4445114986,2016-05-04,2923,0,0,180,897,2070,0
4445114986,2016-05-05,3800,2,6,185,734,2120,8
4445114986,2016-05-06,4514,0,0,229,809,2211,0
4445114986,2016-05-07,5183,26,4,108,866,2123,30
4445114986,2016-05-08,7303,0,8,308,733,2423,8
4445114986,2016-05-09,5275,0,0,266,641,2281,0
4445114986,2016-05-10,3915,0,0,231,783,2181,0
4445114986,2016-05-11,9105,34,22,232,622,2499,56
4445114986,2016-05-12,768,0,0,58,380,1212,0
4558609924,2016-04-12,5135,0,0,318,1122,1909,0
4558609924,2016-04-13,4978,19,7,127,1287,1722,26
4558609924,2016-04-14,6799,0,0,279,1161,1922,0
4558609924,2016-04-15,7795,17,30,262,1131,2121,47
4558609924,2016-04-16,7289,8,12,308,1112,1997,20
4558609924,2016-04-17,9634,7,19,304,1110,2117,26
4558609924,2016-04-18,8940,14,15,331,1080,2116,29
4558609924,2016-04-19,5401,1,9,248,1182,1876,10
4558609924,2016-04-20,4803,0,0,222,1218,1788,0
4558609924,2016-04-21,13743,6,21,432,844,2486,27
4558609924,2016-04-22,9601,20,25,273,1122,2094,45
4558609924,2016-04-23,6890,5,5,308,1122,2085,10
4558609924,2016-04-24,8563,0,0,395,1045,2173,0
4558609924,2016-04-25,8095,18,10,340,993,2225,28
4558609924,2016-04-26,9148,12,41,283,1062,2223,53
4558609924,2016-04-27,9557,27,14,312,1087,2098,41
4558609924,2016-04-28,9451,1,11,367,985,2185,12
4558609924,2016-04-29,7833,15,29,197,1096,1918,44
4558609924,2016-04-30,10319,7,29,293,1111,2105,36
4558609924,2016-05-01,3428,0,0,190,1121,1692,0
4558609924,2016-05-02,7891,0,0,383,1057,2066,0
4558609924,2016-05-03,5267,21,10,237,1172,1953,31
4558609924,2016-05-04,5232,0,0,252,1188,1842,0
4558609924,2016-05-05,10611,14,8,370,1048,2262,22
4558609924,2016-05-06,3755,0,0,202,1238,1722,0
4558609924,2016-05-07,8237,23,16,233,1116,1973,39
4558609924,2016-05-08,6543,66,35,238,1019,2666,101
4558609924,2016-05-09,11451,6,30,339,1065,2223,36
4558609924,2016-05-10,6435,11,18,220,1191,1889,29
4558609924,2016-05-11,9108,4,31,324,1081,2131,35
4558609924,2016-05-12,6307,0,0,247,736,1452,0
4702921684,2016-04-12,7213,0,0,263,718,2947,0
4702921684,2016-04-13,6877,0,0,258,777,2898,0
4702921684,2016-04-14,7860,0,0,271,772,2984,0
4702921684,2016-04-15,6506,1,8,256,944,2896,9
4702921684,2016-04-16,11140,3,24,335,556,3328,27
4702921684,2016-04-17,12692,12,66,302,437,3394,78
4702921684,2016-04-18,9105,22,30,191,890,3013,52
4702921684,2016-04-19,6708,10,8,179,757,2812,18
4702921684,2016-04-20,8793,2,29,260,717,3061,31
4702921684,2016-04-21,6530,4,41,144,901,2729,45
4702921684,2016-04-22,1664,0,0,72,1341,2241,0
4702921684,2016-04-23,15126,9,66,408,469,3691,75
4702921684,2016-04-24,15050,15,95,281,542,3538,110
4702921684,2016-04-25,9167,6,15,270,730,3064,21
4702921684,2016-04-26,6108,1,8,216,765,2784,9
4702921684,2016-04-27,7047,1,16,238,733,2908,17
4702921684,2016-04-28,9023,14,9,232,738,3033,23
4702921684,2016-04-29,9930,12,19,267,692,3165,31
